gencode_gene_id,gencode_gene_symbol,cell_line,half_life_h,half_life_log2,source,normalized_half_life
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
,,HeLa_TetOff,2.12765957446809,1.0892673380970905,BRIC-seq,-0.9777186846806513
