gene_id,gene_symbol,half_life_h,cell_line,source
Wdr43,Wdr43,2.17999223711085,mESC,Herzog2017_SLAMseq
Wdr43,Wdr43,2.71902504097621,mESC,Herzog2017_SLAMseq
Wdr46,Wdr46,6.17832830763734,mESC,Herzog2017_SLAMseq
Wdr48,Wdr48,2.21952462259131,mESC,Herzog2017_SLAMseq
Wdr5,Wdr5,5.10828684256117,mESC,Herzog2017_SLAMseq
Wdr5,Wdr5,3.69392161551355,mESC,Herzog2017_SLAMseq
Wdr53,Wdr53,1.63281469228428,mESC,Herzog2017_SLAMseq
Wdr55,Wdr55,4.67724504638727,mESC,Herzog2017_SLAMseq
Wdr74,Wdr74,3.21948877457209,mESC,Herzog2017_SLAMseq
Wdr75,Wdr75,4.36271197475988,mESC,Herzog2017_SLAMseq
Wdr77,Wdr77,2.01054160231958,mESC,Herzog2017_SLAMseq
Wdr77,Wdr77,3.74269933352157,mESC,Herzog2017_SLAMseq
Wdr77,Wdr77,2.01752896450483,mESC,Herzog2017_SLAMseq
Wdr82,Wdr82,2.55650015581816,mESC,Herzog2017_SLAMseq
Wdr82,Wdr82,2.95476001159636,mESC,Herzog2017_SLAMseq
Wdr83os,Wdr83os,4.62756626153952,mESC,Herzog2017_SLAMseq
Wee1,Wee1,1.77950523310751,mESC,Herzog2017_SLAMseq
Wfdc2,Wfdc2,9.15758707079908,mESC,Herzog2017_SLAMseq
Wipf2,Wipf2,1.45716245887082,mESC,Herzog2017_SLAMseq
Wipf2,Wipf2,3.1387820466374,mESC,Herzog2017_SLAMseq
Wipi2,Wipi2,3.82321382981552,mESC,Herzog2017_SLAMseq
Wipi2,Wipi2,4.13139848591872,mESC,Herzog2017_SLAMseq
Wrb,Wrb,2.25683195133304,mESC,Herzog2017_SLAMseq
Wrnip1,Wrnip1,3.43339070736397,mESC,Herzog2017_SLAMseq
Wsb2,Wsb2,2.28442944854554,mESC,Herzog2017_SLAMseq
Wt1,Wt1,1.64078689426578,mESC,Herzog2017_SLAMseq
Xbp1,Xbp1,2.54342590433165,mESC,Herzog2017_SLAMseq
Xiap,Xiap,2.44980457076255,mESC,Herzog2017_SLAMseq
Xpnpep3,Xpnpep3,2.53116806925128,mESC,Herzog2017_SLAMseq
Xpnpep3,Xpnpep3,2.74452380194541,mESC,Herzog2017_SLAMseq
Xpo1,Xpo1,4.27379204406829,mESC,Herzog2017_SLAMseq
Xpo1,Xpo1,3.33089599270751,mESC,Herzog2017_SLAMseq
Xpo1,Xpo1,3.0974586758856,mESC,Herzog2017_SLAMseq
Xpo5,Xpo5,5.52688267550513,mESC,Herzog2017_SLAMseq
Xpo5,Xpo5,2.95903219726226,mESC,Herzog2017_SLAMseq
Xrcc1,Xrcc1,3.55061406933516,mESC,Herzog2017_SLAMseq
Xrcc5,Xrcc5,8.82469599968306,mESC,Herzog2017_SLAMseq
Xrn2,Xrn2,3.85734426841297,mESC,Herzog2017_SLAMseq
Yars,Yars,4.16741095809512,mESC,Herzog2017_SLAMseq
Yars2,Yars2,3.35301615651027,mESC,Herzog2017_SLAMseq
Ydjc,Ydjc,3.08672796217684,mESC,Herzog2017_SLAMseq
Yeats2,Yeats2,3.11697325626272,mESC,Herzog2017_SLAMseq
Yif1a,Yif1a,7.61955500438028,mESC,Herzog2017_SLAMseq
Yif1b,Yif1b,3.89355673565227,mESC,Herzog2017_SLAMseq
Yipf1,Yipf1,4.34399425386665,mESC,Herzog2017_SLAMseq
Yipf3,Yipf3,3.27036255601944,mESC,Herzog2017_SLAMseq
Yipf4,Yipf4,5.87387170024574,mESC,Herzog2017_SLAMseq
Yipf4,Yipf4,2.56186786958856,mESC,Herzog2017_SLAMseq
Yipf6,Yipf6,2.03010028428072,mESC,Herzog2017_SLAMseq
Ykt6,Ykt6,4.60478009882533,mESC,Herzog2017_SLAMseq
Ylpm1,Ylpm1,3.55504333991681,mESC,Herzog2017_SLAMseq
Yme1l1,Yme1l1,5.76788329144705,mESC,Herzog2017_SLAMseq
Yme1l1,Yme1l1,6.32215905918221,mESC,Herzog2017_SLAMseq
Ypel3,Ypel3,2.28935378397387,mESC,Herzog2017_SLAMseq
Ypel5,Ypel5,3.06090847995181,mESC,Herzog2017_SLAMseq
Yrdc,Yrdc,2.46315569613988,mESC,Herzog2017_SLAMseq
Ythdc1,Ythdc1,2.78708383597396,mESC,Herzog2017_SLAMseq
Ythdf3,Ythdf3,2.52324432402217,mESC,Herzog2017_SLAMseq
Ywhab,Ywhab,5.90343766025962,mESC,Herzog2017_SLAMseq
Ywhab,Ywhab,4.79332230433184,mESC,Herzog2017_SLAMseq
Ywhae,Ywhae,9.12868575684427,mESC,Herzog2017_SLAMseq
Ywhah,Ywhah,3.71406608762772,mESC,Herzog2017_SLAMseq
Yy1,Yy1,2.83739893735773,mESC,Herzog2017_SLAMseq
Yy1,Yy1,2.16135342421325,mESC,Herzog2017_SLAMseq
Zbed4,Zbed4,2.59334496720792,mESC,Herzog2017_SLAMseq
Zbtb11,Zbtb11,0.8132815196909,mESC,Herzog2017_SLAMseq
Zbtb14,Zbtb14,2.52350449726309,mESC,Herzog2017_SLAMseq
Zbtb18,Zbtb18,2.20760314018072,mESC,Herzog2017_SLAMseq
Zbtb22,Zbtb22,2.10292614743205,mESC,Herzog2017_SLAMseq
Zbtb33,Zbtb33,1.6541119770536,mESC,Herzog2017_SLAMseq
Zbtb44,Zbtb44,3.62747107343622,mESC,Herzog2017_SLAMseq
Zbtb8os,Zbtb8os,6.27230513028133,mESC,Herzog2017_SLAMseq
Zbtb9,Zbtb9,1.84859493378858,mESC,Herzog2017_SLAMseq
Zc3h13,Zc3h13,2.61496064002775,mESC,Herzog2017_SLAMseq
Zc3h14,Zc3h14,3.60230609413815,mESC,Herzog2017_SLAMseq
Zc3h15,Zc3h15,3.90974769952003,mESC,Herzog2017_SLAMseq
Zc3h18,Zc3h18,3.35546613059086,mESC,Herzog2017_SLAMseq
Zc3h4,Zc3h4,2.21812691501787,mESC,Herzog2017_SLAMseq
Zc3h7b,Zc3h7b,5.3812085467722,mESC,Herzog2017_SLAMseq
Zcchc10,Zcchc10,2.66696476625943,mESC,Herzog2017_SLAMseq
Zcchc11,Zcchc11,2.33343001373953,mESC,Herzog2017_SLAMseq
Zcchc4,Zcchc4,2.44365479558334,mESC,Herzog2017_SLAMseq
Zdbf2,Zdbf2,2.88380816533396,mESC,Herzog2017_SLAMseq
Zdhhc13,Zdhhc13,3.92022501299448,mESC,Herzog2017_SLAMseq
Zfand3,Zfand3,5.29241297719787,mESC,Herzog2017_SLAMseq
Zfand5,Zfand5,2.04159998116158,mESC,Herzog2017_SLAMseq
Zfas1,Zfas1,1.74795562365043,mESC,Herzog2017_SLAMseq
Zfp110,Zfp110,2.28357224718904,mESC,Herzog2017_SLAMseq
Zfp143,Zfp143,2.02337313753491,mESC,Herzog2017_SLAMseq
Zfp160,Zfp160,2.76398606071789,mESC,Herzog2017_SLAMseq
Zfp180,Zfp180,1.04397327980648,mESC,Herzog2017_SLAMseq
Zfp207,Zfp207,3.69693854740943,mESC,Herzog2017_SLAMseq
Zfp212,Zfp212,1.66505287251404,mESC,Herzog2017_SLAMseq
Zfp229,Zfp229,2.6282591809895,mESC,Herzog2017_SLAMseq
Zfp260,Zfp260,3.25557962932646,mESC,Herzog2017_SLAMseq
Zfp263,Zfp263,1.77301272672819,mESC,Herzog2017_SLAMseq
Zfp275,Zfp275,1.86945276080011,mESC,Herzog2017_SLAMseq
Zfp280b,Zfp280b,1.6980552267961,mESC,Herzog2017_SLAMseq
Zfp280d,Zfp280d,2.57677207087977,mESC,Herzog2017_SLAMseq
Zfp281,Zfp281,1.52223929437995,mESC,Herzog2017_SLAMseq
Zfp281,Zfp281,1.84146629019481,mESC,Herzog2017_SLAMseq
Zfp282,Zfp282,3.01330016097105,mESC,Herzog2017_SLAMseq
Zfp296,Zfp296,2.31564828474454,mESC,Herzog2017_SLAMseq
Zfp317,Zfp317,2.43188375762024,mESC,Herzog2017_SLAMseq
Zfp318,Zfp318,3.96450373117509,mESC,Herzog2017_SLAMseq
Zfp346,Zfp346,3.96204092956859,mESC,Herzog2017_SLAMseq
Zfp35,Zfp35,1.92763364482047,mESC,Herzog2017_SLAMseq
Zfp358,Zfp358,2.69827352663752,mESC,Herzog2017_SLAMseq
Zfp369,Zfp369,1.90427220878231,mESC,Herzog2017_SLAMseq
Zfp383,Zfp383,1.68645098891431,mESC,Herzog2017_SLAMseq
Zfp384,Zfp384,1.98931166477121,mESC,Herzog2017_SLAMseq
Zfp41,Zfp41,1.28979518540372,mESC,Herzog2017_SLAMseq
Zfp410,Zfp410,2.51529893792249,mESC,Herzog2017_SLAMseq
Zfp414,Zfp414,3.22766728096731,mESC,Herzog2017_SLAMseq
Zfp428,Zfp428,4.21959384170704,mESC,Herzog2017_SLAMseq
Zfp462,Zfp462,2.48642615268795,mESC,Herzog2017_SLAMseq
Zfp472,Zfp472,0.871679139051625,mESC,Herzog2017_SLAMseq
Zfp511,Zfp511,5.48170161112123,mESC,Herzog2017_SLAMseq
Zfp512,Zfp512,3.10150117379486,mESC,Herzog2017_SLAMseq
Zfp518a,Zfp518a,1.56333322657782,mESC,Herzog2017_SLAMseq
Zfp523,Zfp523,4.93076735133508,mESC,Herzog2017_SLAMseq
Zfp532,Zfp532,2.00778453592829,mESC,Herzog2017_SLAMseq
Zfp532,Zfp532,2.12327353584794,mESC,Herzog2017_SLAMseq
Zfp553,Zfp553,1.4356848164059,mESC,Herzog2017_SLAMseq
Zfp568,Zfp568,2.86656741692663,mESC,Herzog2017_SLAMseq
Zfp57,Zfp57,1.02432139098119,mESC,Herzog2017_SLAMseq
Zfp574,Zfp574,1.47087389030238,mESC,Herzog2017_SLAMseq
Zfp580,Zfp580,5.02961101285178,mESC,Herzog2017_SLAMseq
Zfp592,Zfp592,1.57678896841458,mESC,Herzog2017_SLAMseq
Zfp598,Zfp598,3.31130074830593,mESC,Herzog2017_SLAMseq
Zfp622,Zfp622,2.87844680035808,mESC,Herzog2017_SLAMseq
Zfp623,Zfp623,1.11409468406478,mESC,Herzog2017_SLAMseq
Zfp638,Zfp638,3.09052415820543,mESC,Herzog2017_SLAMseq
Zfp639,Zfp639,2.46873605940224,mESC,Herzog2017_SLAMseq
Zfp652,Zfp652,2.04811919275696,mESC,Herzog2017_SLAMseq
Zfp655,Zfp655,2.43037056939894,mESC,Herzog2017_SLAMseq
Zfp664,Zfp664,4.30682936181656,mESC,Herzog2017_SLAMseq
Zfp692,Zfp692,2.48889929460662,mESC,Herzog2017_SLAMseq
Zfp7,Zfp7,2.06938701067122,mESC,Herzog2017_SLAMseq
Zfp707,Zfp707,2.01976720472273,mESC,Herzog2017_SLAMseq
Zfp710,Zfp710,4.68525026593721,mESC,Herzog2017_SLAMseq
Zfp719,Zfp719,0.928150888532035,mESC,Herzog2017_SLAMseq
Zfp740,Zfp740,3.07991813057114,mESC,Herzog2017_SLAMseq
Zfp771,Zfp771,4.92947201820312,mESC,Herzog2017_SLAMseq
Zfp775,Zfp775,2.19821685581384,mESC,Herzog2017_SLAMseq
Zfp809,Zfp809,2.59433609670497,mESC,Herzog2017_SLAMseq
Zfp830,Zfp830,1.84255038090253,mESC,Herzog2017_SLAMseq
Zfp930,Zfp930,3.0096162968869,mESC,Herzog2017_SLAMseq
Zfp958,Zfp958,1.93972861799483,mESC,Herzog2017_SLAMseq
Zfp961,Zfp961,1.56161966540404,mESC,Herzog2017_SLAMseq
Zfp985,Zfp985,2.27290185661651,mESC,Herzog2017_SLAMseq
Zfp988,Zfp988,2.02529991601999,mESC,Herzog2017_SLAMseq
Zfp990,Zfp990,2.73281509183355,mESC,Herzog2017_SLAMseq
Zfr,Zfr,3.00109832947765,mESC,Herzog2017_SLAMseq
Zfr,Zfr,3.27438509929779,mESC,Herzog2017_SLAMseq
Zfyve21,Zfyve21,3.06345198671077,mESC,Herzog2017_SLAMseq
Zic2,Zic2,1.36601888343719,mESC,Herzog2017_SLAMseq
Zic3,Zic3,2.02693048163688,mESC,Herzog2017_SLAMseq
Zic3,Zic3,2.478874606115,mESC,Herzog2017_SLAMseq
Zkscan5,Zkscan5,0.582639593075879,mESC,Herzog2017_SLAMseq
Zkscan6,Zkscan6,1.36436502463798,mESC,Herzog2017_SLAMseq
Zmat2,Zmat2,5.92822558351169,mESC,Herzog2017_SLAMseq
Zmat2,Zmat2,6.56844988788504,mESC,Herzog2017_SLAMseq
Zmiz2,Zmiz2,5.29334521272763,mESC,Herzog2017_SLAMseq
Zmym2,Zmym2,2.02899355969717,mESC,Herzog2017_SLAMseq
Zmynd19,Zmynd19,2.60364551582039,mESC,Herzog2017_SLAMseq
Zmynd19,Zmynd19,2.48976026693207,mESC,Herzog2017_SLAMseq
Znhit2,Znhit2,4.19354383919857,mESC,Herzog2017_SLAMseq
Znhit6,Znhit6,3.74748369064121,mESC,Herzog2017_SLAMseq
Znrd1as,Znrd1as,2.21397293581659,mESC,Herzog2017_SLAMseq
Zpr1,Zpr1,3.34043270037952,mESC,Herzog2017_SLAMseq
Zranb2,Zranb2,5.39594632266166,mESC,Herzog2017_SLAMseq
Zrsr1,Zrsr1,1.24108474519603,mESC,Herzog2017_SLAMseq
Zscan10,Zscan10,2.55581796894244,mESC,Herzog2017_SLAMseq
Zscan12,Zscan12,1.99609568198066,mESC,Herzog2017_SLAMseq
Zscan21,Zscan21,1.55017266674064,mESC,Herzog2017_SLAMseq
Zscan25,Zscan25,1.50740413750894,mESC,Herzog2017_SLAMseq
Zswim1,Zswim1,2.07513812945753,mESC,Herzog2017_SLAMseq
Zswim3,Zswim3,1.34285253813436,mESC,Herzog2017_SLAMseq
Zswim8,Zswim8,3.62970061406466,mESC,Herzog2017_SLAMseq
Zw10,Zw10,5.33332621259332,mESC,Herzog2017_SLAMseq
Zwint,Zwint,4.94097485791301,mESC,Herzog2017_SLAMseq
Zwint,Zwint,3.71728199358562,mESC,Herzog2017_SLAMseq
Zzz3,Zzz3,1.93287396695215,mESC,Herzog2017_SLAMseq
0610007P14Rik,0610007P14Rik,4.49313870284913,mESC,Herzog2017_SLAMseq
0610009B22Rik,0610009B22Rik,3.03439243843466,mESC,Herzog2017_SLAMseq
0610010K14Rik,0610010K14Rik,5.51979504582806,mESC,Herzog2017_SLAMseq
0610012G03Rik,0610012G03Rik,3.75391533850898,mESC,Herzog2017_SLAMseq
1110004E09Rik,1110004E09Rik,4.40527344548804,mESC,Herzog2017_SLAMseq
1110038B12Rik,1110038B12Rik,10.7489211224569,mESC,Herzog2017_SLAMseq
1110059E24Rik,1110059E24Rik,4.1182192018329,mESC,Herzog2017_SLAMseq
1110065P20Rik,1110065P20Rik,4.3075190844266,mESC,Herzog2017_SLAMseq
1190002N15Rik,1190002N15Rik,1.89510804683488,mESC,Herzog2017_SLAMseq
1500011B03Rik,1500011B03Rik,6.38040184095198,mESC,Herzog2017_SLAMseq
1600002H07Rik,1600002H07Rik,3.66254810340113,mESC,Herzog2017_SLAMseq
1700007K13Rik,1700007K13Rik,6.93655635454392,mESC,Herzog2017_SLAMseq
1700017B05Rik,1700017B05Rik,2.2129527771758,mESC,Herzog2017_SLAMseq
1700019D03Rik,1700019D03Rik,2.63163081916829,mESC,Herzog2017_SLAMseq
1700019D03Rik,1700019D03Rik,2.51898405175175,mESC,Herzog2017_SLAMseq
1700021F05Rik,1700021F05Rik,2.85411979995244,mESC,Herzog2017_SLAMseq
1700030C10Rik,1700030C10Rik,1.40372636897704,mESC,Herzog2017_SLAMseq
1700037H04Rik,1700037H04Rik,7.04712650007826,mESC,Herzog2017_SLAMseq
1810022K09Rik,1810022K09Rik,9.32109092691273,mESC,Herzog2017_SLAMseq
1810030O07Rik,1810030O07Rik,3.80160855421538,mESC,Herzog2017_SLAMseq
2010107E04Rik,2010107E04Rik,11.6335669887328,mESC,Herzog2017_SLAMseq
2210016F16Rik,2210016F16Rik,4.00766426649281,mESC,Herzog2017_SLAMseq
2300009A05Rik,2300009A05Rik,2.81843916429928,mESC,Herzog2017_SLAMseq
2310011J03Rik,2310011J03Rik,3.00954855958024,mESC,Herzog2017_SLAMseq
2310022B05Rik,2310022B05Rik,2.83623584235391,mESC,Herzog2017_SLAMseq
2310061I04Rik,2310061I04Rik,3.27887883029071,mESC,Herzog2017_SLAMseq
2410137M14Rik,2410137M14Rik,6.05191758741252,mESC,Herzog2017_SLAMseq
2410141K09Rik,2410141K09Rik,3.6211465144516,mESC,Herzog2017_SLAMseq
2610001J05Rik,2610001J05Rik,2.85029940178436,mESC,Herzog2017_SLAMseq
2610001J05Rik,2610001J05Rik,1.87133891664951,mESC,Herzog2017_SLAMseq
2610318N02Rik,2610318N02Rik,9.00273538067817,mESC,Herzog2017_SLAMseq
2610524H06Rik,2610524H06Rik,2.35682455855362,mESC,Herzog2017_SLAMseq
2700060E02Rik,2700060E02Rik,7.24957126066605,mESC,Herzog2017_SLAMseq
2810004N23Rik,2810004N23Rik,3.04780592809471,mESC,Herzog2017_SLAMseq
2810408I11Rik,2810408I11Rik,2.16135973681525,mESC,Herzog2017_SLAMseq
2810428I15Rik,2810428I15Rik,7.99986499236964,mESC,Herzog2017_SLAMseq
3110043O21Rik,3110043O21Rik,1.8088008235165,mESC,Herzog2017_SLAMseq
4833439L19Rik,4833439L19Rik,6.55866742902775,mESC,Herzog2017_SLAMseq
4930444M15Rik,4930444M15Rik,4.67757421300544,mESC,Herzog2017_SLAMseq
4930453N24Rik,4930453N24Rik,2.63143018662269,mESC,Herzog2017_SLAMseq
4931406P16Rik,4931406P16Rik,2.27120467529103,mESC,Herzog2017_SLAMseq
5031439G07Rik,5031439G07Rik,4.88071862396257,mESC,Herzog2017_SLAMseq
5430416N02Rik,5430416N02Rik,2.2733211818255,mESC,Herzog2017_SLAMseq
6030458C11Rik,6030458C11Rik,1.93828174368281,mESC,Herzog2017_SLAMseq
6820431F20Rik,6820431F20Rik,1.14624322649998,mESC,Herzog2017_SLAMseq
8030462N17Rik,8030462N17Rik,2.36535233805625,mESC,Herzog2017_SLAMseq
9130011E15Rik,9130011E15Rik,3.10582336525763,mESC,Herzog2017_SLAMseq
9130401M01Rik,9130401M01Rik,7.06633756826502,mESC,Herzog2017_SLAMseq
9430038I01Rik,9430038I01Rik,2.74144094595075,mESC,Herzog2017_SLAMseq
A930004D18Rik,A930004D18Rik,1.48827585659148,mESC,Herzog2017_SLAMseq
Aaas,Aaas,4.5397111214856,mESC,Herzog2017_SLAMseq
Aamdc,Aamdc,6.09131624169602,mESC,Herzog2017_SLAMseq
Aamp,Aamp,5.51713812206573,mESC,Herzog2017_SLAMseq
Aarsd1,Aarsd1,6.35503024289577,mESC,Herzog2017_SLAMseq
Aasdh,Aasdh,2.33629399946087,mESC,Herzog2017_SLAMseq
Aasdhppt,Aasdhppt,4.73704736814855,mESC,Herzog2017_SLAMseq
Abca1,Abca1,1.78404582178601,mESC,Herzog2017_SLAMseq
Abcb6,Abcb6,5.82567081652989,mESC,Herzog2017_SLAMseq
Abcb7,Abcb7,4.54739779035375,mESC,Herzog2017_SLAMseq
Abcc4,Abcc4,2.39734981386942,mESC,Herzog2017_SLAMseq
Abcc4,Abcc4,4.98734906074301,mESC,Herzog2017_SLAMseq
Abcc5,Abcc5,4.01041422241036,mESC,Herzog2017_SLAMseq
Abcd3,Abcd3,3.21470267809479,mESC,Herzog2017_SLAMseq
Abce1,Abce1,4.61351353838443,mESC,Herzog2017_SLAMseq
Abcf1,Abcf1,5.60963474086081,mESC,Herzog2017_SLAMseq
Abcf2,Abcf2,5.34895720290888,mESC,Herzog2017_SLAMseq
Abhd14a,Abhd14a,7.41820100891048,mESC,Herzog2017_SLAMseq
Abhd17a,Abhd17a,5.0601637122415,mESC,Herzog2017_SLAMseq
Abhd17c,Abhd17c,3.2021957250517,mESC,Herzog2017_SLAMseq
Abi1,Abi1,1.64288037014254,mESC,Herzog2017_SLAMseq
Abr,Abr,4.2552311498064,mESC,Herzog2017_SLAMseq
Abracl,Abracl,4.26870817017519,mESC,Herzog2017_SLAMseq
Abt1,Abt1,2.01571284094163,mESC,Herzog2017_SLAMseq
Abtb1,Abtb1,3.85335858054462,mESC,Herzog2017_SLAMseq
Acad8,Acad8,7.20754668509733,mESC,Herzog2017_SLAMseq
Acadm,Acadm,4.55206877354018,mESC,Herzog2017_SLAMseq
Acads,Acads,5.07692257881624,mESC,Herzog2017_SLAMseq
Acat2,Acat2,4.55535112807757,mESC,Herzog2017_SLAMseq
Acd,Acd,5.65124286905425,mESC,Herzog2017_SLAMseq
Acin1,Acin1,4.58403871173095,mESC,Herzog2017_SLAMseq
Acly,Acly,7.67526265657796,mESC,Herzog2017_SLAMseq
Acot8,Acot8,9.14383923575465,mESC,Herzog2017_SLAMseq
Acp1,Acp1,8.81609480169205,mESC,Herzog2017_SLAMseq
Acp1,Acp1,9.4803875956532,mESC,Herzog2017_SLAMseq
Acsl4,Acsl4,3.45107036048492,mESC,Herzog2017_SLAMseq
Actb,Actb,12.9615777821394,mESC,Herzog2017_SLAMseq
Actg1,Actg1,5.82761255880346,mESC,Herzog2017_SLAMseq
Actn1,Actn1,6.43278152938997,mESC,Herzog2017_SLAMseq
Actn4,Actn4,5.72850584098056,mESC,Herzog2017_SLAMseq
Actr1b,Actr1b,7.22090478772102,mESC,Herzog2017_SLAMseq
Actr2,Actr2,6.96871403627774,mESC,Herzog2017_SLAMseq
Actr2,Actr2,6.61140292458964,mESC,Herzog2017_SLAMseq
Actr3,Actr3,5.28045450104204,mESC,Herzog2017_SLAMseq
Actr3,Actr3,4.20301417894326,mESC,Herzog2017_SLAMseq
Actr6,Actr6,3.0206177071788,mESC,Herzog2017_SLAMseq
Adam15,Adam15,4.60909610135615,mESC,Herzog2017_SLAMseq
Adam17,Adam17,2.47358066079716,mESC,Herzog2017_SLAMseq
Adap1,Adap1,2.45806113391981,mESC,Herzog2017_SLAMseq
Adgre5,Adgre5,4.05547863330881,mESC,Herzog2017_SLAMseq
Adipor2,Adipor2,2.74922043084149,mESC,Herzog2017_SLAMseq
Adnp,Adnp,2.08010172870954,mESC,Herzog2017_SLAMseq
Adnp2,Adnp2,2.34110544051158,mESC,Herzog2017_SLAMseq
Adnp2,Adnp2,2.26087716014609,mESC,Herzog2017_SLAMseq
Ado,Ado,3.32491591714981,mESC,Herzog2017_SLAMseq
Ado,Ado,1.66153653432422,mESC,Herzog2017_SLAMseq
Ado,Ado,3.36397996223732,mESC,Herzog2017_SLAMseq
Adprh,Adprh,4.90665489187764,mESC,Herzog2017_SLAMseq
Adprhl2,Adprhl2,2.84459193301128,mESC,Herzog2017_SLAMseq
Adprm,Adprm,2.36090470673873,mESC,Herzog2017_SLAMseq
Adrb3,Adrb3,3.10416706294726,mESC,Herzog2017_SLAMseq
Adrbk1,Adrbk1,4.18870925648527,mESC,Herzog2017_SLAMseq
Adrbk1,Adrbk1,5.84024517024657,mESC,Herzog2017_SLAMseq
Adss,Adss,5.49614977241486,mESC,Herzog2017_SLAMseq
Adss,Adss,4.4176849086506,mESC,Herzog2017_SLAMseq
Afg3l2,Afg3l2,3.73399572385052,mESC,Herzog2017_SLAMseq
Aftph,Aftph,1.98947321868789,mESC,Herzog2017_SLAMseq
Aftph,Aftph,2.51101573023954,mESC,Herzog2017_SLAMseq
Aggf1,Aggf1,2.2475532040119,mESC,Herzog2017_SLAMseq
Ago1,Ago1,3.54462797527461,mESC,Herzog2017_SLAMseq
Ago2,Ago2,4.09535759190592,mESC,Herzog2017_SLAMseq
Ago2,Ago2,5.55266177488024,mESC,Herzog2017_SLAMseq
Agpat2,Agpat2,2.4190042664918,mESC,Herzog2017_SLAMseq
Agrn,Agrn,4.43788261308151,mESC,Herzog2017_SLAMseq
Agtpbp1,Agtpbp1,3.67280438342392,mESC,Herzog2017_SLAMseq
Agtrap,Agtrap,5.14411216255637,mESC,Herzog2017_SLAMseq
Ahctf1,Ahctf1,3.03702479160763,mESC,Herzog2017_SLAMseq
Ahctf1,Ahctf1,3.3597252683017,mESC,Herzog2017_SLAMseq
Ahcy,Ahcy,7.32861744004388,mESC,Herzog2017_SLAMseq
Ahcyl1,Ahcyl1,6.89259472654902,mESC,Herzog2017_SLAMseq
AI314180,AI314180,7.33780124062933,mESC,Herzog2017_SLAMseq
AI846148,AI846148,2.3698938897051,mESC,Herzog2017_SLAMseq
Aifm1,Aifm1,6.80427173447292,mESC,Herzog2017_SLAMseq
Aimp1,Aimp1,4.23338028294244,mESC,Herzog2017_SLAMseq
Aimp2,Aimp2,4.81322957732165,mESC,Herzog2017_SLAMseq
Ajuba,Ajuba,2.16380942374362,mESC,Herzog2017_SLAMseq
Akap1,Akap1,3.12253344829725,mESC,Herzog2017_SLAMseq
Akap11,Akap11,2.41178149038232,mESC,Herzog2017_SLAMseq
Akap8,Akap8,2.85992239801151,mESC,Herzog2017_SLAMseq
Akap8,Akap8,2.44247105392893,mESC,Herzog2017_SLAMseq
Akirin1,Akirin1,2.48334380428839,mESC,Herzog2017_SLAMseq
Akr1a1,Akr1a1,8.42571357592632,mESC,Herzog2017_SLAMseq
Akr1b3,Akr1b3,8.47200959230147,mESC,Herzog2017_SLAMseq
Akt1,Akt1,3.28991723440743,mESC,Herzog2017_SLAMseq
Aktip,Aktip,3.79437233487684,mESC,Herzog2017_SLAMseq
Aldh2,Aldh2,12.6863812037819,mESC,Herzog2017_SLAMseq
Aldoa,Aldoa,9.43352614513479,mESC,Herzog2017_SLAMseq
Alg2,Alg2,0.593110639610834,mESC,Herzog2017_SLAMseq
Alg3,Alg3,3.69832276585824,mESC,Herzog2017_SLAMseq
Alkbh1,Alkbh1,0.804731193608051,mESC,Herzog2017_SLAMseq
Als2,Als2,2.73739920969967,mESC,Herzog2017_SLAMseq
Alyref,Alyref,7.31691959292711,mESC,Herzog2017_SLAMseq
Amfr,Amfr,4.7699557738642,mESC,Herzog2017_SLAMseq
Ammecr1,Ammecr1,4.90965785219255,mESC,Herzog2017_SLAMseq
Ammecr1,Ammecr1,5.18970175588124,mESC,Herzog2017_SLAMseq
Ampd2,Ampd2,2.2149253311947,mESC,Herzog2017_SLAMseq
Anapc1,Anapc1,4.17845528229336,mESC,Herzog2017_SLAMseq
Anapc1,Anapc1,3.50128337518851,mESC,Herzog2017_SLAMseq
Anapc16,Anapc16,2.17696271926939,mESC,Herzog2017_SLAMseq
Anapc5,Anapc5,7.18178016839176,mESC,Herzog2017_SLAMseq
Angptl4,Angptl4,0.942897261610396,mESC,Herzog2017_SLAMseq
Ankrd10,Ankrd10,2.42510864019183,mESC,Herzog2017_SLAMseq
Ankrd11,Ankrd11,3.36728528824292,mESC,Herzog2017_SLAMseq
Ankrd17,Ankrd17,3.21349700684708,mESC,Herzog2017_SLAMseq
Ankrd17,Ankrd17,3.19792979201607,mESC,Herzog2017_SLAMseq
Ankrd28,Ankrd28,3.22690725575786,mESC,Herzog2017_SLAMseq
Ankrd46,Ankrd46,4.99369962498803,mESC,Herzog2017_SLAMseq
Ankrd49,Ankrd49,2.68014764274684,mESC,Herzog2017_SLAMseq
Ankrd9,Ankrd9,1.67016776333371,mESC,Herzog2017_SLAMseq
Anks3,Anks3,1.90267146118747,mESC,Herzog2017_SLAMseq
Anxa7,Anxa7,7.28881326802081,mESC,Herzog2017_SLAMseq
Ap1ar,Ap1ar,3.19992475186041,mESC,Herzog2017_SLAMseq
Ap1ar,Ap1ar,2.58424446033507,mESC,Herzog2017_SLAMseq
Ap1s1,Ap1s1,7.66469945119221,mESC,Herzog2017_SLAMseq
Ap1s3,Ap1s3,4.83709478228341,mESC,Herzog2017_SLAMseq
Ap3d1,Ap3d1,3.80868331160126,mESC,Herzog2017_SLAMseq
Ap3m1,Ap3m1,2.69116426096304,mESC,Herzog2017_SLAMseq
