gene_id,gene_symbol,half_life_h,cell_line,source,gencode_gene_id,gencode_transcript_id,gencode_gene_symbol,mapping_method
Timm10,Timm10,2.23890127354498,mESC,Herzog2017_SLAMseq,,,,unmapped
Timm10b,Timm10b,3.68475240148827,mESC,Herzog2017_SLAMseq,,,,unmapped
Timm17b,Timm17b,9.84210399315397,mESC,Herzog2017_SLAMseq,,,,unmapped
Timm22,Timm22,4.84803256528089,mESC,Herzog2017_SLAMseq,,,,unmapped
Timm29,Timm29,2.18744125192116,mESC,Herzog2017_SLAMseq,,,,unmapped
Timm8a1,Timm8a1,5.47124239103037,mESC,Herzog2017_SLAMseq,,,,unmapped
Timm8a1,Timm8a1,3.76852802932552,mESC,Herzog2017_SLAMseq,,,,unmapped
Timm8b,Timm8b,8.88934233994387,mESC,Herzog2017_SLAMseq,,,,unmapped
Timp1,Timp1,7.66602781845583,mESC,Herzog2017_SLAMseq,,,,unmapped
Tipin,Tipin,4.09813222452265,mESC,Herzog2017_SLAMseq,,,,unmapped
Tkt,Tkt,9.79838479876469,mESC,Herzog2017_SLAMseq,,,,unmapped
Tle3,Tle3,3.02185911567599,mESC,Herzog2017_SLAMseq,,,,unmapped
Tlk2,Tlk2,2.24483661517275,mESC,Herzog2017_SLAMseq,,,,unmapped
Tm2d2,Tm2d2,4.65213066715995,mESC,Herzog2017_SLAMseq,,,,unmapped
Tm2d3,Tm2d3,3.16725864174051,mESC,Herzog2017_SLAMseq,,,,unmapped
Tm9sf2,Tm9sf2,4.09659331889559,mESC,Herzog2017_SLAMseq,,,,unmapped
Tm9sf2,Tm9sf2,2.70346820969841,mESC,Herzog2017_SLAMseq,,,,unmapped
Tm9sf4,Tm9sf4,3.21306820858154,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmbim6,Tmbim6,5.18661298970322,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmed2,Tmed2,2.84015231671204,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmed9,Tmed9,3.39239438888666,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmeff1,Tmeff1,3.53634949756951,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem107,Tmem107,5.66676801267729,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem115,Tmem115,1.49044295835928,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem121,Tmem121,1.66321556242205,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem123,Tmem123,1.98251498173745,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem127,Tmem127,2.38333896093192,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem134,Tmem134,6.40458365368589,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem14c,Tmem14c,6.63624992447409,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem160,Tmem160,7.68889756727046,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem161a,Tmem161a,2.3110877586838,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem161b,Tmem161b,2.92476020485462,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem165,Tmem165,2.94627179075042,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem167,Tmem167,3.44727738358239,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem2,Tmem2,2.6348326044635,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem208,Tmem208,4.72759192013906,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem223,Tmem223,4.69354403146339,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem234,Tmem234,4.68909833976885,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem248,Tmem248,4.79239395732916,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem248,Tmem248,1.87978321296822,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem256,Tmem256,7.68535094837079,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem258,Tmem258,9.86397852814863,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem263,Tmem263,1.68250657962865,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem33,Tmem33,4.66107641852542,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem39a,Tmem39a,2.60680813696549,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem59,Tmem59,5.26224094185239,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem60,Tmem60,2.88074738919224,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem63a,Tmem63a,5.91715624507752,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem70,Tmem70,3.98970700027402,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem8,Tmem8,4.55260111019329,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmem9,Tmem9,3.35973247882435,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmppe,Tmppe,1.95139846517055,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmx1,Tmx1,2.87012728213924,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmx3,Tmx3,3.44389272555097,mESC,Herzog2017_SLAMseq,,,,unmapped
Tmx3,Tmx3,3.94099816958484,mESC,Herzog2017_SLAMseq,,,,unmapped
Tnfrsf10b,Tnfrsf10b,2.54890976693115,mESC,Herzog2017_SLAMseq,,,,unmapped
Tnfrsf21,Tnfrsf21,2.72954063053845,mESC,Herzog2017_SLAMseq,,,,unmapped
Tnk2,Tnk2,3.70037156398644,mESC,Herzog2017_SLAMseq,,,,unmapped
Tnks2,Tnks2,3.75206106459142,mESC,Herzog2017_SLAMseq,,,,unmapped
Tnks2,Tnks2,4.82467412719007,mESC,Herzog2017_SLAMseq,,,,unmapped
Tnpo2,Tnpo2,2.98602295017525,mESC,Herzog2017_SLAMseq,,,,unmapped
Tnrc6a,Tnrc6a,1.569053389868,mESC,Herzog2017_SLAMseq,,,,unmapped
Tob1,Tob1,1.48810237791982,mESC,Herzog2017_SLAMseq,,,,unmapped
Tomm22,Tomm22,4.51964120601899,mESC,Herzog2017_SLAMseq,,,,unmapped
Tomm70a,Tomm70a,4.93958583236152,mESC,Herzog2017_SLAMseq,,,,unmapped
Tomm70a,Tomm70a,4.08106295941698,mESC,Herzog2017_SLAMseq,,,,unmapped
Top1,Top1,4.04418672927915,mESC,Herzog2017_SLAMseq,,,,unmapped
Top2b,Top2b,3.68217691867785,mESC,Herzog2017_SLAMseq,,,,unmapped
Top3b,Top3b,4.61568659506947,mESC,Herzog2017_SLAMseq,,,,unmapped
Topbp1,Topbp1,3.06645366673145,mESC,Herzog2017_SLAMseq,,,,unmapped
Tor1aip2,Tor1aip2,2.75266146185915,mESC,Herzog2017_SLAMseq,,,,unmapped
Tor1aip2,Tor1aip2,2.85010530748604,mESC,Herzog2017_SLAMseq,,,,unmapped
Tor1aip2,Tor1aip2,1.82031615377031,mESC,Herzog2017_SLAMseq,,,,unmapped
Tor1b,Tor1b,1.64351143369692,mESC,Herzog2017_SLAMseq,,,,unmapped
Tor2a,Tor2a,4.56662095975787,mESC,Herzog2017_SLAMseq,,,,unmapped
Tpd52l2,Tpd52l2,5.27248379318141,mESC,Herzog2017_SLAMseq,,,,unmapped
Tpd52l2,Tpd52l2,4.15326544607233,mESC,Herzog2017_SLAMseq,,,,unmapped
Tpm3,Tpm3,5.35278108346888,mESC,Herzog2017_SLAMseq,,,,unmapped
Tpm4,Tpm4,5.03453393520894,mESC,Herzog2017_SLAMseq,,,,unmapped
Tpp2,Tpp2,5.10307499836858,mESC,Herzog2017_SLAMseq,,,,unmapped
Tpr,Tpr,4.26867265816212,mESC,Herzog2017_SLAMseq,,,,unmapped
Tprkb,Tprkb,4.73912158705717,mESC,Herzog2017_SLAMseq,,,,unmapped
Tprn,Tprn,2.85987038689269,mESC,Herzog2017_SLAMseq,,,,unmapped
Tpst1,Tpst1,3.84294780703891,mESC,Herzog2017_SLAMseq,,,,unmapped
Tpst2,Tpst2,1.86866660651059,mESC,Herzog2017_SLAMseq,,,,unmapped
Tpt1,Tpt1,13.6860325632262,mESC,Herzog2017_SLAMseq,,,,unmapped
Tpx2,Tpx2,3.60547312562556,mESC,Herzog2017_SLAMseq,,,,unmapped
Tpx2,Tpx2,5.26126586983047,mESC,Herzog2017_SLAMseq,,,,unmapped
Trabd,Trabd,4.43125970029906,mESC,Herzog2017_SLAMseq,,,,unmapped
Traf3,Traf3,2.06402992157995,mESC,Herzog2017_SLAMseq,,,,unmapped
Traip,Traip,2.7036465340688,mESC,Herzog2017_SLAMseq,,,,unmapped
Trak1,Trak1,3.73221321249096,mESC,Herzog2017_SLAMseq,,,,unmapped
Trak1,Trak1,1.32006218757998,mESC,Herzog2017_SLAMseq,,,,unmapped
Trap1a,Trap1a,7.95159212260866,mESC,Herzog2017_SLAMseq,,,,unmapped
Trappc1,Trappc1,9.09540757079916,mESC,Herzog2017_SLAMseq,,,,unmapped
Trappc2,Trappc2,5.04682555099283,mESC,Herzog2017_SLAMseq,,,,unmapped
Trappc3,Trappc3,5.5753309276818,mESC,Herzog2017_SLAMseq,,,,unmapped
Trappc5,Trappc5,1.82159377631976,mESC,Herzog2017_SLAMseq,,,,unmapped
Trappc5,Trappc5,2.14738464451221,mESC,Herzog2017_SLAMseq,,,,unmapped
Triap1,Triap1,2.83126575299573,mESC,Herzog2017_SLAMseq,,,,unmapped
Trib1,Trib1,2.99519171307716,mESC,Herzog2017_SLAMseq,,,,unmapped
Trim11,Trim11,2.16961544428236,mESC,Herzog2017_SLAMseq,,,,unmapped
Trim13,Trim13,2.43174507303172,mESC,Herzog2017_SLAMseq,,,,unmapped
Trim24,Trim24,3.88735307487854,mESC,Herzog2017_SLAMseq,,,,unmapped
Trim25,Trim25,2.89008105540691,mESC,Herzog2017_SLAMseq,,,,unmapped
Trim26,Trim26,2.31804391299884,mESC,Herzog2017_SLAMseq,,,,unmapped
Trim27,Trim27,2.86005149330252,mESC,Herzog2017_SLAMseq,,,,unmapped
Trim28,Trim28,5.0215880253314,mESC,Herzog2017_SLAMseq,,,,unmapped
Trim32,Trim32,2.6364529097899,mESC,Herzog2017_SLAMseq,,,,unmapped
Trim33,Trim33,2.99057642702447,mESC,Herzog2017_SLAMseq,,,,unmapped
Trim35,Trim35,2.46472961301857,mESC,Herzog2017_SLAMseq,,,,unmapped
Trim37,Trim37,2.97570686600237,mESC,Herzog2017_SLAMseq,,,,unmapped
Trim6,Trim6,2.44365878889318,mESC,Herzog2017_SLAMseq,,,,unmapped
Trim6,Trim6,2.3308526972013,mESC,Herzog2017_SLAMseq,,,,unmapped
Trim8,Trim8,2.14598581023743,mESC,Herzog2017_SLAMseq,,,,unmapped
Triml2,Triml2,2.3995885101727,mESC,Herzog2017_SLAMseq,,,,unmapped
Trip10,Trip10,2.88653230609207,mESC,Herzog2017_SLAMseq,,,,unmapped
Trit1,Trit1,2.14619195106744,mESC,Herzog2017_SLAMseq,,,,unmapped
Trmt1,Trmt1,4.59626188039713,mESC,Herzog2017_SLAMseq,,,,unmapped
Trmt10a,Trmt10a,2.64882375085712,mESC,Herzog2017_SLAMseq,,,,unmapped
Trmt10b,Trmt10b,2.94252361294218,mESC,Herzog2017_SLAMseq,,,,unmapped
Trmt112,Trmt112,5.33039872793808,mESC,Herzog2017_SLAMseq,,,,unmapped
Trmt12,Trmt12,2.86194196588522,mESC,Herzog2017_SLAMseq,,,,unmapped
Trmt1l,Trmt1l,3.64211853898808,mESC,Herzog2017_SLAMseq,,,,unmapped
Trmt2a,Trmt2a,3.74582051689251,mESC,Herzog2017_SLAMseq,,,,unmapped
Trmt61a,Trmt61a,3.27137097040455,mESC,Herzog2017_SLAMseq,,,,unmapped
Trnt1,Trnt1,3.62910661884297,mESC,Herzog2017_SLAMseq,,,,unmapped
Troap,Troap,1.55353128354587,mESC,Herzog2017_SLAMseq,,,,unmapped
Trp53,Trp53,5.98899945459769,mESC,Herzog2017_SLAMseq,,,,unmapped
Trp53i11,Trp53i11,6.5863260424958,mESC,Herzog2017_SLAMseq,,,,unmapped
Trp53inp1,Trp53inp1,3.11700310802473,mESC,Herzog2017_SLAMseq,,,,unmapped
Trp53inp2,Trp53inp2,4.93944102527044,mESC,Herzog2017_SLAMseq,,,,unmapped
Trp53rkb,Trp53rkb,1.10505358061595,mESC,Herzog2017_SLAMseq,,,,unmapped
Trrap,Trrap,5.21384133560979,mESC,Herzog2017_SLAMseq,,,,unmapped
Tsc22d1,Tsc22d1,1.86516140546779,mESC,Herzog2017_SLAMseq,,,,unmapped
Tsc22d4,Tsc22d4,3.24524182156615,mESC,Herzog2017_SLAMseq,,,,unmapped
Tsen2,Tsen2,3.0536409673022,mESC,Herzog2017_SLAMseq,,,,unmapped
Tsen34,Tsen34,5.65407051701969,mESC,Herzog2017_SLAMseq,,,,unmapped
Tsen54,Tsen54,3.12641574120656,mESC,Herzog2017_SLAMseq,,,,unmapped
Tsnax,Tsnax,3.56483683074157,mESC,Herzog2017_SLAMseq,,,,unmapped
Tspan4,Tspan4,3.25426273745997,mESC,Herzog2017_SLAMseq,,,,unmapped
Tspyl1,Tspyl1,3.34627367776268,mESC,Herzog2017_SLAMseq,,,,unmapped
Tsr1,Tsr1,2.42084745378632,mESC,Herzog2017_SLAMseq,,,,unmapped
Tsr3,Tsr3,3.22164023463586,mESC,Herzog2017_SLAMseq,,,,unmapped
Tssc1,Tssc1,4.18618777276945,mESC,Herzog2017_SLAMseq,,,,unmapped
Tssc4,Tssc4,2.39854442135555,mESC,Herzog2017_SLAMseq,,,,unmapped
Ttc27,Ttc27,6.77966017108911,mESC,Herzog2017_SLAMseq,,,,unmapped
Ttc33,Ttc33,3.06806492964866,mESC,Herzog2017_SLAMseq,,,,unmapped
Ttc39c,Ttc39c,2.95669591804306,mESC,Herzog2017_SLAMseq,,,,unmapped
Ttf1,Ttf1,3.31756880219853,mESC,Herzog2017_SLAMseq,,,,unmapped
Ttl,Ttl,1.64052848428174,mESC,Herzog2017_SLAMseq,,,,unmapped
Ttll4,Ttll4,2.99245178373621,mESC,Herzog2017_SLAMseq,,,,unmapped
Tuba1c,Tuba1c,4.64891458283943,mESC,Herzog2017_SLAMseq,,,,unmapped
Tubb3,Tubb3,4.7315478923067,mESC,Herzog2017_SLAMseq,,,,unmapped
Tubb6,Tubb6,6.46666258910218,mESC,Herzog2017_SLAMseq,,,,unmapped
Tubg1,Tubg1,4.68963387026409,mESC,Herzog2017_SLAMseq,,,,unmapped
Tubgcp5,Tubgcp5,2.82697830901244,mESC,Herzog2017_SLAMseq,,,,unmapped
Tufm,Tufm,4.00566704621007,mESC,Herzog2017_SLAMseq,,,,unmapped
Tulp4,Tulp4,3.5702506991404,mESC,Herzog2017_SLAMseq,,,,unmapped
Tusc2,Tusc2,2.69599048301127,mESC,Herzog2017_SLAMseq,,,,unmapped
Tusc3,Tusc3,3.95637411526604,mESC,Herzog2017_SLAMseq,,,,unmapped
Tut1,Tut1,1.53971321435,mESC,Herzog2017_SLAMseq,,,,unmapped
Tvp23b,Tvp23b,2.86725462107198,mESC,Herzog2017_SLAMseq,,,,unmapped
Twf2,Twf2,5.79121094569513,mESC,Herzog2017_SLAMseq,,,,unmapped
Twistnb,Twistnb,2.3479435536964,mESC,Herzog2017_SLAMseq,,,,unmapped
Twnk,Twnk,3.06833904527352,mESC,Herzog2017_SLAMseq,,,,unmapped
Txndc12,Txndc12,6.08086950499816,mESC,Herzog2017_SLAMseq,,,,unmapped
Txndc15,Txndc15,2.80958218236697,mESC,Herzog2017_SLAMseq,,,,unmapped
Txndc17,Txndc17,7.444289551707,mESC,Herzog2017_SLAMseq,,,,unmapped
Txnip,Txnip,1.07709792828799,mESC,Herzog2017_SLAMseq,,,,unmapped
Txnl4a,Txnl4a,2.7699207545754,mESC,Herzog2017_SLAMseq,,,,unmapped
Txnl4a,Txnl4a,5.37500579103455,mESC,Herzog2017_SLAMseq,,,,unmapped
Txnrd1,Txnrd1,5.07957860407765,mESC,Herzog2017_SLAMseq,,,,unmapped
Tyro3,Tyro3,3.70212595164555,mESC,Herzog2017_SLAMseq,,,,unmapped
Tysnd1,Tysnd1,2.66531318649965,mESC,Herzog2017_SLAMseq,,,,unmapped
Tyw1,Tyw1,3.35064219373555,mESC,Herzog2017_SLAMseq,,,,unmapped
U2af1l4,U2af1l4,5.46982149310665,mESC,Herzog2017_SLAMseq,,,,unmapped
U2af2,U2af2,5.300723610695,mESC,Herzog2017_SLAMseq,,,,unmapped
Uaca,Uaca,3.24707262243027,mESC,Herzog2017_SLAMseq,,,,unmapped
Uba1,Uba1,9.10928052788262,mESC,Herzog2017_SLAMseq,,,,unmapped
Ubac2,Ubac2,6.09927220844839,mESC,Herzog2017_SLAMseq,,,,unmapped
Ubald2,Ubald2,4.14281094672725,mESC,Herzog2017_SLAMseq,,,,unmapped
Ubap1,Ubap1,2.2923067938931,mESC,Herzog2017_SLAMseq,,,,unmapped
Ubap1,Ubap1,3.27741997723213,mESC,Herzog2017_SLAMseq,,,,unmapped
Ubb,Ubb,5.12335458168111,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2a,Ube2a,11.3194309722508,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2c,Ube2c,5.57980418775902,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2d2a,Ube2d2a,3.52002331276921,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2d2a,Ube2d2a,3.22164458002058,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2d2a,Ube2d2a,4.70969684311011,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2d3,Ube2d3,4.40502440431751,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2d3,Ube2d3,3.79742897107424,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2d3,Ube2d3,2.95893594174594,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2d3,Ube2d3,3.9344743636585,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2e3,Ube2e3,2.75050078789592,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2f,Ube2f,3.53466290890808,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2g1,Ube2g1,2.51404973362466,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2g2,Ube2g2,1.95507135657902,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2j2,Ube2j2,3.1520491487417,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2k,Ube2k,4.73570129248422,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2k,Ube2k,4.86747051642226,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2l6,Ube2l6,4.32895636547716,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2n,Ube2n,5.27257819975114,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2n,Ube2n,2.81034715064689,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2q1,Ube2q1,3.44070831330097,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2q1,Ube2q1,2.79215622907623,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2r2,Ube2r2,4.04377170579153,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube2t,Ube2t,2.77804902889047,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube3a,Ube3a,2.9575708165057,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube3b,Ube3b,5.79713721533172,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube3c,Ube3c,4.94165530117689,mESC,Herzog2017_SLAMseq,,,,unmapped
Ube3c,Ube3c,3.37662996798471,mESC,Herzog2017_SLAMseq,,,,unmapped
Ubfd1,Ubfd1,3.58536256192528,mESC,Herzog2017_SLAMseq,,,,unmapped
Ubl5,Ubl5,11.6117504967743,mESC,Herzog2017_SLAMseq,,,,unmapped
Ubn1,Ubn1,2.6577192338497,mESC,Herzog2017_SLAMseq,,,,unmapped
Ubp1,Ubp1,3.70893287297419,mESC,Herzog2017_SLAMseq,,,,unmapped
Ubqln2,Ubqln2,3.5221070352238,mESC,Herzog2017_SLAMseq,,,,unmapped
Ubqln4,Ubqln4,3.79832846330476,mESC,Herzog2017_SLAMseq,,,,unmapped
Ubr3,Ubr3,4.89904279487769,mESC,Herzog2017_SLAMseq,,,,unmapped
Ubr4,Ubr4,7.20575642218534,mESC,Herzog2017_SLAMseq,,,,unmapped
Ubr7,Ubr7,3.0699183657757,mESC,Herzog2017_SLAMseq,,,,unmapped
Ubtd2,Ubtd2,2.33243314467334,mESC,Herzog2017_SLAMseq,,,,unmapped
Ubxn1,Ubxn1,4.98884620426277,mESC,Herzog2017_SLAMseq,,,,unmapped
Ubxn7,Ubxn7,4.79465861748518,mESC,Herzog2017_SLAMseq,,,,unmapped
Uchl1,Uchl1,4.3322679141729,mESC,Herzog2017_SLAMseq,,,,unmapped
Uchl3,Uchl3,6.51167563531114,mESC,Herzog2017_SLAMseq,,,,unmapped
Uchl5,Uchl5,4.62807849248181,mESC,Herzog2017_SLAMseq,,,,unmapped
Ucp2,Ucp2,7.12301444018348,mESC,Herzog2017_SLAMseq,,,,unmapped
Ufd1l,Ufd1l,3.06433011500103,mESC,Herzog2017_SLAMseq,,,,unmapped
Ugcg,Ugcg,3.72575950200783,mESC,Herzog2017_SLAMseq,,,,unmapped
Uhrf1,Uhrf1,4.85975934189759,mESC,Herzog2017_SLAMseq,,,,unmapped
Uhrf1bp1,Uhrf1bp1,1.65292901177033,mESC,Herzog2017_SLAMseq,,,,unmapped
Uhrf2,Uhrf2,3.99553236042294,mESC,Herzog2017_SLAMseq,,,,unmapped
Unc119,Unc119,4.77408684196192,mESC,Herzog2017_SLAMseq,,,,unmapped
Unc50,Unc50,3.34664451016272,mESC,Herzog2017_SLAMseq,,,,unmapped
Ung,Ung,3.43366364023094,mESC,Herzog2017_SLAMseq,,,,unmapped
Unk,Unk,1.2723402655837,mESC,Herzog2017_SLAMseq,,,,unmapped
Upf2,Upf2,3.02219816568703,mESC,Herzog2017_SLAMseq,,,,unmapped
Upf3a,Upf3a,2.32827965652799,mESC,Herzog2017_SLAMseq,,,,unmapped
Upp1,Upp1,5.46329193636858,mESC,Herzog2017_SLAMseq,,,,unmapped
Uqcrc1,Uqcrc1,9.25207988020952,mESC,Herzog2017_SLAMseq,,,,unmapped
Uqcrc2,Uqcrc2,8.35374701129089,mESC,Herzog2017_SLAMseq,,,,unmapped
Urah,Urah,4.83625924896711,mESC,Herzog2017_SLAMseq,,,,unmapped
Urb2,Urb2,2.62653621438436,mESC,Herzog2017_SLAMseq,,,,unmapped
Urm1,Urm1,4.45489612369095,mESC,Herzog2017_SLAMseq,,,,unmapped
Usb1,Usb1,3.7818397243369,mESC,Herzog2017_SLAMseq,,,,unmapped
Use1,Use1,6.6412985458472,mESC,Herzog2017_SLAMseq,,,,unmapped
Uso1,Uso1,4.07828455990388,mESC,Herzog2017_SLAMseq,,,,unmapped
Usp1,Usp1,2.69818057822902,mESC,Herzog2017_SLAMseq,,,,unmapped
Usp10,Usp10,2.93030824827097,mESC,Herzog2017_SLAMseq,,,,unmapped
Usp11,Usp11,6.1178823526916,mESC,Herzog2017_SLAMseq,,,,unmapped
Usp16,Usp16,3.93255444727002,mESC,Herzog2017_SLAMseq,,,,unmapped
Usp19,Usp19,4.99070462185483,mESC,Herzog2017_SLAMseq,,,,unmapped
Usp19,Usp19,5.05202245622645,mESC,Herzog2017_SLAMseq,,,,unmapped
Usp20,Usp20,2.03185159181776,mESC,Herzog2017_SLAMseq,,,,unmapped
Usp24,Usp24,2.55140757861071,mESC,Herzog2017_SLAMseq,,,,unmapped
Usp34,Usp34,3.51295526235531,mESC,Herzog2017_SLAMseq,,,,unmapped
Usp4,Usp4,3.28105164622858,mESC,Herzog2017_SLAMseq,,,,unmapped
Usp47,Usp47,1.97733184955922,mESC,Herzog2017_SLAMseq,,,,unmapped
Usp48,Usp48,1.1970595768737,mESC,Herzog2017_SLAMseq,,,,unmapped
Usp48,Usp48,2.59391793978943,mESC,Herzog2017_SLAMseq,,,,unmapped
Usp8,Usp8,4.52788304018263,mESC,Herzog2017_SLAMseq,,,,unmapped
Usp9x,Usp9x,2.86205045488645,mESC,Herzog2017_SLAMseq,,,,unmapped
Usp9x,Usp9x,5.08650778350905,mESC,Herzog2017_SLAMseq,,,,unmapped
Usp9x,Usp9x,3.33508999282828,mESC,Herzog2017_SLAMseq,,,,unmapped
Uspl1,Uspl1,2.76360941551069,mESC,Herzog2017_SLAMseq,,,,unmapped
Utf1,Utf1,5.4276456073859,mESC,Herzog2017_SLAMseq,,,,unmapped
Utp14a,Utp14a,3.58580866432964,mESC,Herzog2017_SLAMseq,,,,unmapped
Utp14b,Utp14b,3.49464906357293,mESC,Herzog2017_SLAMseq,,,,unmapped
Utp23,Utp23,1.47981881007472,mESC,Herzog2017_SLAMseq,,,,unmapped
Utp3,Utp3,2.43841663528468,mESC,Herzog2017_SLAMseq,,,,unmapped
Utp4,Utp4,2.54297584733621,mESC,Herzog2017_SLAMseq,,,,unmapped
Vapb,Vapb,4.65127767295885,mESC,Herzog2017_SLAMseq,,,,unmapped
Vars,Vars,6.20195044754745,mESC,Herzog2017_SLAMseq,,,,unmapped
Vbp1,Vbp1,7.04081270391011,mESC,Herzog2017_SLAMseq,,,,unmapped
Vcl,Vcl,3.45819015000338,mESC,Herzog2017_SLAMseq,,,,unmapped
Vdac1,Vdac1,9.55193824930276,mESC,Herzog2017_SLAMseq,,,,unmapped
Vdac2,Vdac2,5.24473384910133,mESC,Herzog2017_SLAMseq,,,,unmapped
Vegfc,Vegfc,1.17630103602925,mESC,Herzog2017_SLAMseq,,,,unmapped
Vhl,Vhl,1.52388157906007,mESC,Herzog2017_SLAMseq,,,,unmapped
Vim,Vim,6.42299663400621,mESC,Herzog2017_SLAMseq,,,,unmapped
Vkorc1l1,Vkorc1l1,4.15946259670308,mESC,Herzog2017_SLAMseq,,,,unmapped
Vkorc1l1,Vkorc1l1,3.08397682153249,mESC,Herzog2017_SLAMseq,,,,unmapped
Vma21,Vma21,9.75762943458911,mESC,Herzog2017_SLAMseq,,,,unmapped
Vma21,Vma21,2.91845947362246,mESC,Herzog2017_SLAMseq,,,,unmapped
Vprbp,Vprbp,3.88477868810331,mESC,Herzog2017_SLAMseq,,,,unmapped
Vps25,Vps25,6.89405406848769,mESC,Herzog2017_SLAMseq,,,,unmapped
Vps29,Vps29,6.83293725080507,mESC,Herzog2017_SLAMseq,,,,unmapped
Vps36,Vps36,5.95587879556642,mESC,Herzog2017_SLAMseq,,,,unmapped
Vps41,Vps41,6.67556846948613,mESC,Herzog2017_SLAMseq,,,,unmapped
Vps50,Vps50,3.40588472918299,mESC,Herzog2017_SLAMseq,,,,unmapped
Vps72,Vps72,3.7695565839391,mESC,Herzog2017_SLAMseq,,,,unmapped
Vrk1,Vrk1,5.64344962616972,mESC,Herzog2017_SLAMseq,,,,unmapped
Vrk3,Vrk3,3.85911837652071,mESC,Herzog2017_SLAMseq,,,,unmapped
Wac,Wac,1.98584157392509,mESC,Herzog2017_SLAMseq,,,,unmapped
Wapl,Wapl,4.3004641640458,mESC,Herzog2017_SLAMseq,,,,unmapped
Wapl,Wapl,3.941116253959,mESC,Herzog2017_SLAMseq,,,,unmapped
Wasf1,Wasf1,3.21069402771359,mESC,Herzog2017_SLAMseq,,,,unmapped
Wasf2,Wasf2,3.1110124781476,mESC,Herzog2017_SLAMseq,,,,unmapped
Wasf3,Wasf3,4.26984416639907,mESC,Herzog2017_SLAMseq,,,,unmapped
Washc1,Washc1,3.04818713626996,mESC,Herzog2017_SLAMseq,,,,unmapped
Washc2,Washc2,4.03180144066325,mESC,Herzog2017_SLAMseq,,,,unmapped
Washc4,Washc4,3.61595046298575,mESC,Herzog2017_SLAMseq,,,,unmapped
